"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GPX8",3945.90986742749,-0.126536292661626,0.0375538863653804,-3.36945932653923,0.000753158057563729,0.012604516875212
"GPR161",1104.0546145676,-1.17961931807602,0.372393099115852,-3.16767233570309,0.00153664604217108,0.0228120511925084
"GPR137B",353.119736308945,-1.00616512518285,0.282377555815624,-3.5631908572784,0.000366374101839521,0.00689453114331706
"GPR137",1377.97393907618,-0.195221149230529,0.064331067895831,-3.03463249742168,0.00240828945391905,0.0329467108880022
"GPN2",1560.65017769143,-0.262791363521738,0.0490709145644301,-5.35533861258472,8.53963398489644e-08,3.93306538813815e-06
"GPC1",2341.68084299697,-0.309224356520323,0.0655847709122884,-4.7148804854998,2.41852666115946e-06,8.60945105400659e-05
"GPATCH8",2998.43157578165,-0.425519393856407,0.144007485111267,-2.95484219815124,0.00312829013462262,0.0411494176522684
"GOLPH3",3106.93509301545,-0.285071864061562,0.0610234884053173,-4.67151045459935,2.98992878016518e-06,0.000103628626910106
"GOLM2P1",761.484768931355,-0.202097919217507,0.0662279580827917,-3.05154990532645,0.00227663199478577,0.0315241579375239
"GNRHR2",46.619178626933,-0.765996719908823,0.260926849765157,-2.93567611228298,0.00332821627430932,0.0434447910459307
"GNG2",491.810858562792,-0.440232426399832,0.138929740728533,-3.16874143787571,0.00153100529731636,0.0227480761002128
"GNB5",1488.00396143379,-0.30141564705779,0.103454377643898,-2.9135127379075,0.00357387256339074,0.0461577932658032
"GLB1",4620.37151158992,-0.199767635193686,0.0605626562599214,-3.29852829334843,0.000971930847343583,0.0157118092606999
"GLA",2568.48227197396,-0.283788967852996,0.0703102527072457,-4.03623876925351,5.43149402106535e-05,0.00134788877620759
"GGN",58.7620016855723,-0.909437155967243,0.273172996244286,-3.32916199064558,0.000871077245853766,0.0143530346190003
"GFPT2",1028.13376364215,-0.938321575633212,0.264406276093954,-3.54878707682336,0.000387009883156955,0.00720352709531905
"GET4",257.588827241326,-0.419289344433898,0.134811703920488,-3.1101850376522,0.00186970176882889,0.0266674408380461
"GBA1",1607.80255160376,-0.982113873396432,0.287560783819219,-3.41532618026893,0.000637056744025033,0.0109400890303073
"GATC",1274.06872896466,-1.10215593690966,0.14120216254044,-7.80551740200158,5.9257926354523e-15,6.36817728062726e-13
"GARRE1",855.533174215247,-0.758336255630527,0.0988478973415836,-7.67174898025381,1.69666747865496e-14,1.71544125489807e-12
"GALNT11",1933.65159692118,-0.708875727246697,0.0998003163195537,-7.10294068584839,1.2212983070871e-12,1.05930579559377e-10
"GABPB1-IT1",411.929727494091,-0.366946127231859,0.125469766958208,-2.92457805675277,0.00344923561881197,0.0447221041156963
"GABPAP",294.500756068733,-0.75117244515567,0.175315449897988,-4.28469051411476,1.82993741967433e-05,0.000517684448509523
"GABPA",1052.79227352518,-0.916180464153065,0.114845346315307,-7.97751492374533,1.49308856200312e-15,1.66747740254558e-13
"G3BP2",7151.54034144445,-1.03860405543029,0.110311468075424,-9.41519565962224,4.72202106732365e-21,8.15001757347062e-19
"FTSJ3",7022.7147184419,-0.335811184583615,0.108284028013543,-3.10120699002457,0.00192733512740519,0.0273979827969821
"FSCN1P1",684.820918022195,-0.80803785206266,0.144491235015483,-5.59229666751809,2.240855061821e-08,1.14296986392046e-06
"FSCN1",7345.30587554909,-0.795902824871602,0.14324501477363,-5.55623402412549,2.7565723728251e-08,1.3732230942992e-06
"FRG1DP",69.2727583937289,-0.579068347354827,0.176106407502668,-3.28817307425941,0.00100839826543546,0.0161485484175217
"FRAT2",393.505292009043,-0.481207345602486,0.142789016470762,-3.37005854859306,0.000751522140748253,0.0125894694303582
"FLOT2",4075.23601671193,-0.461141094930247,0.112163414490409,-4.11133253231766,3.93382153881048e-05,0.00102153812513153
